0.000000E+00,0.000000E+00
-5.000000E-01,-4.636476E-01
-2.500000E-01,-2.449787E-01
-1.250000E-01,-1.243550E-01
-6.250000E-02,-6.241881E-02
-3.125000E-02,-3.123983E-02
-1.562500E-02,-1.562373E-02
-7.812500E-03,-7.812341E-03
-3.906250E-03,-3.906230E-03
-1.953125E-03,-1.953123E-03
-9.765625E-04,-9.765622E-04
-4.882812E-04,-4.882812E-04
-2.441406E-04,-2.441406E-04
-1.220703E-04,-1.220703E-04
-6.103516E-05,-6.103516E-05
-3.051758E-05,-3.051758E-05
-1.525879E-05,-1.525879E-05
-7.629395E-06,-7.629395E-06
-3.814697E-06,-3.814697E-06
-1.907349E-06,-1.907349E-06
-9.536743E-07,-9.536743E-07
-4.768372E-07,-4.768372E-07
-2.384186E-07,-2.384186E-07
-1.192093E-07,-1.192093E-07
-5.960464E-08,-5.960464E-08
-2.980232E-08,-2.980232E-08
-1.490116E-08,-1.490116E-08
-7.450581E-09,-7.450581E-09
-3.725290E-09,-3.725290E-09
-1.862645E-09,-1.862645E-09
-9.313226E-10,-9.313226E-10
-4.656613E-10,-4.656613E-10
-2.328306E-10,-2.328306E-10
-1.164153E-10,-1.164153E-10
-5.820766E-11,-5.820766E-11
-2.910383E-11,-2.910383E-11
-1.455192E-11,-1.455192E-11
-7.275958E-12,-7.275958E-12
-3.637979E-12,-3.637979E-12
-1.818989E-12,-1.818989E-12
-9.094947E-13,-9.094947E-13
